property_id,listing_id,mls_id,address,city,state,zip_code,latitude,longitude,location,price,beds,baths,full_baths,sqft,lot_size,year_built,stories,property_type,ui_property_type,listing_type,mls_status,search_status,price_per_sqft,hoa_fee,days_on_market,time_on_redfin,sold_date,is_hot,has_virtual_tour,has_video_tour,has_3d_tour,is_new_construction,listing_broker,data_source_id,market_id,has_insight,url,scraped_at,data_type,price_per_bed,price_per_bath,sqft_per_bed,bed_bath_ratio,home_age,price_segment,size_segment
100960560,205710000,1849325,2308 Stratford Ave,Cincinnati,OH,45219,,,Clifton,350000,4.0,2.0,2.0,1856.0,4269.0,1904.0,2.0,6,1,1,Active,1,189.0,,,"{'value': 89211130, 'level': 1}",1505804400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2308-Stratford-Ave-45219/home/100960560,2025-07-26T15:01:18.832196,active,87500.0,175000.0,464.0,2.0,120.0,Upper_Mid,Large
63725969,205709606,1849405,3921 Randolph Ln,Union Twp,OH,45245,,,Union Twp.,228000,4.0,2.0,2.0,2359.0,21344.0,1940.0,2.0,4,4,1,Active,1,97.0,,,"{'value': 89759219, 'level': 1}",1671609600000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3921-Randolph-Ln-45245/home/63725969,2025-07-26T15:01:18.832202,active,57000.0,114000.0,589.75,2.0,84.0,Moderate,Large
100998484,205709001,1848953,3277 Warfield Ave,Colerain Twp,OH,45239,,,Groesbeck,170000,3.0,1.0,1.0,1198.0,5750.0,1951.0,1.0,6,1,1,Active,1,142.0,,,"{'value': 90648420, 'level': 1}",1747378800000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3277-Warfield-Ave-45239/home/100998484,2025-07-26T15:01:18.832207,active,56666.666666666664,170000.0,399.3333333333333,3.0,73.0,Moderate,Small
76118893,205708600,1846153,2616 Lytham Ct,Miami Twp,OH,45233,,,Miami Twp.,550000,4.0,3.5,3.0,3442.0,16074.0,1989.0,,6,1,1,Active,1,160.0,42.0,,"{'value': 91018219, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/2616-Lytham-Ct-45233/home/76118893,2025-07-26T15:01:18.832213,active,137500.0,157142.85714285713,860.5,1.1428571428571428,35.0,Luxury,Very_Large
76138715,205708200,1849113,1000 Sarbrook Dr,Cincinnati,OH,45231,,,Springfield Twp.,230000,5.0,1.0,1.0,1393.0,12110.0,1960.0,1.0,6,1,1,Active,1,165.0,,,"{'value': 91615407, 'level': 1}",1747897200000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1000-Sarbrook-Dr-45231/home/76138715,2025-07-26T15:01:18.832219,active,46000.0,230000.0,278.6,5.0,64.0,Moderate,Medium
76103843,205707398,1849221,3374 Deshler Dr,Colerain Twp,OH,45251,,,Colerain Twp.East,135000,3.0,1.0,1.0,1225.0,7275.0,1960.0,1.0,6,1,1,Active,1,110.0,,,"{'value': 93183818, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/3374-Deshler-Dr-45251/home/76103843,2025-07-26T15:01:18.832225,active,45000.0,135000.0,408.3333333333333,3.0,64.0,Budget,Medium
76103157,205707260,1849205,8407 Jackies Dr,Cincinnati,OH,45239,,,Colerain Twp.East,194000,3.0,1.0,1.0,1199.0,6360.0,1950.0,2.0,6,1,1,Active,1,162.0,,,"{'value': 93534744, 'level': 1}",,False,False,False,False,False,,158,64,False,/OH/Cincinnati/8407-Jackies-Dr-45239/home/76103157,2025-07-26T15:01:18.832231,active,64666.666666666664,194000.0,399.6666666666667,3.0,74.0,Moderate,Small
76122128,205707163,1849388,1870 Dalewood Pl,Cincinnati,OH,45237,,,Bond Hill,248000,4.0,1.5,1.0,1367.0,3354.0,1937.0,,6,1,1,Active,1,181.0,,,"{'value': 93625883, 'level': 1}",1699430400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/1870-Dalewood-Pl-45237/home/76122128,2025-07-26T15:01:18.832237,active,62000.0,165333.33333333334,341.75,2.6666666666666665,87.0,Moderate,Medium
78762575,205706745,1849355,11415 Rose Ln,Forest Park,OH,45246,,,Forest Park,250000,3.0,1.5,1.0,1608.0,8843.0,1956.0,,6,1,1,Active,1,155.0,,,"{'value': 94734365, 'level': 1}",1577174400000.0,False,False,False,False,False,,158,64,False,/OH/Cincinnati/11415-Rose-Ln-45246/home/78762575,2025-07-26T15:01:18.832244,active,83333.33333333333,166666.66666666666,536.0,2.0,68.0,Moderate,Medium
101026347,205706090,1849204,682 W North Bend Rd,Springfield Twp.,OH,45224,,,Springfield Twp.,289000,4.0,2.5,2.0,1890.0,19820.0,1972.0,1.0,6,1,1,Active,1,153.0,,,"{'value': 96283606, 'level': 1}",786355200000.0,False,True,True,False,False,,158,64,False,/OH/Cincinnati/682-W-North-Bend-Rd-45224/home/101026347,2025-07-26T15:01:18.832249,active,72250.0,115600.0,472.5,1.6,52.0,Moderate,Large
